,text,token_list,Hashtag,Mentions
80,"@rvianna @GloboNews Rodrigo, você trabalhou para a Globo por vinte anos e, hoje, trabalha para o bispo Edir Macedo e para o Marcos Pereira. Menos cara! Tenho lado!!","['rodrigo', 'trabalhou', 'globo', 'anos', 'hoje', 'trabalha', 'bispo', 'edir', 'macedo', 'marcos', 'pereira', 'cara']",[],"['rvianna', 'globonews']"
81,"Fui entrevistado pelo Roberto D'Avila e o programa vai ao ar hoje, às 23h30, na @GloboNews.","['entrevistado', 'roberto', ""d'avila"", 'programa', 'ar', 'hoje', '23h30']",[],['globonews']
82,"Quando criamos o Prouni, em 2004, oferecemos 112 mil bolsas de estudo. Enfrentamos fortes resistências. Hoje, o Prouni abriu consulta para 242 mil bolsas de estudo parciais e integrais. Grande conquista. Boa sorte!!!
https://t.co/LKoQjcK71y","['criamos', 'prouni', '2004', 'oferecemos', '112', 'bolsas', 'estudo', 'enfrentamos', 'fortes', 'resistências', 'hoje', 'prouni', 'abriu', 'consulta', '242', 'bolsas', 'estudo', 'parciais', 'integrais', 'conquista', 'sorte']",[],[]
83,"Apesar do título, julguei oportuno compartilhar entrevista que dei à revista Jacobin, uma das mais vanguardistas das Américas.  https://t.co/YSS82Glnz4","['apesar', 'título', 'julguei', 'oportuno', 'compartilhar', 'entrevista', 'dei', 'revista', 'jacobin', 'vanguardistas', 'américas']",[],[]
84,"Artigo de Paulo Cesar de Araújo, da PUC-RJ: “Nos anos 1960, um ex-presidente era investigado por causa de apartamento”.
https://t.co/qz1dUo9lhf","['artigo', 'paulo', 'cesar', 'araújo', 'puc-rj', 'anos', '1960', 'ex-presidente', 'investigado', 'causa', 'apartamento']",[],[]
85,"Artigo publicado no New York Times  aponta que, ao agir de forma partidária, Moro colocou a democracia à beira do abismo. Afirma que Lula foi condenado por evidências que jamais seriam levadas a sério num sistema judicial independente, como o dos EUA. 
https://t.co/294AxBE7Un","['artigo', 'publicado', 'new', 'york', 'times', 'aponta', 'agir', 'partidária', 'moro', 'colocou', 'democracia', 'beira', 'abismo', 'afirma', 'lula', 'condenado', 'evidências', 'jamais', 'levadas', 'sério', 'judicial', 'independente', 'eua']",[],[]
86,"Quando criamos o SiSU em 2009, a partir da reformulação do Enem, sabíamos que era uma questão de tempo a adesão das universidades públicas ao sistema. Hoje ele oferece quase a metade de TODAS as vagas públicas do país, incluindo as estaduais. BOA SORTE!
https://t.co/FZITsurWtO","['criamos', 'sisu', '2009', 'reformulação', 'enem', 'sabíamos', 'adesão', 'universidades', 'públicas', 'hoje', 'oferece', 'quase', 'metade', 'vagas', 'públicas', 'país', 'incluindo', 'estaduais', 'sorte']",[],[]
87,"Flávio Rocha, dono da Riachuelo, lança manifesto pelo estado mínimo após receber R$ 1,4 bi do BNDES ? https://t.co/NCLFaOWW4I","['flávio', 'rocha', 'dono', 'riachuelo', 'lança', 'manifesto', 'mínimo', 'receber', 'r', '1,4', 'bi', 'bndes']",[],[]
88,"Entrevista para o Estadão:
https://t.co/NYYSH2H6I5","['entrevista', 'estadão']",[],[]
89,"Para quem aprecia o direito, um dos mais brilhantes criminalistas do Brasil analisa em detalhe  a sentença de Sérgio Moro que condena Lula:
https://t.co/RzwWCF68mW","['aprecia', 'direito', 'brilhantes', 'criminalistas', 'brasil', 'analisa', 'detalhe', 'sentença', 'sérgio', 'moro', 'condena', 'lula']",[],[]
90,"Jacinda Ardern, a primeira-ministra da Nova Zelândia, vai tirar licença-maternidade de seis semanas. Durante a campanha, ela criticou os que lhe perguntaram se queria ser mãe. “Serei primeira-ministra e mãe, enquanto Clarke ficará em casa como papai” https://t.co/GHEa5Nl30r","['jacinda', 'ardern', 'primeira-ministra', 'zelândia', 'tirar', 'licença-maternidade', 'semanas', 'durante', 'campanha', 'criticou', 'perguntaram', 'queria', 'mãe', 'primeira-ministra', 'mãe', 'clarke', 'ficará', 'casa', 'papai']",[],[]
91,"Essa crise não é para amador. Para mim, ganhar ou perder eleição, é do jogo democrático. Mas, dependendo de para quem você perder, é o seu país que está em jogo.
https://t.co/Ga03UW9w16","['crise', 'amador', 'mim', 'ganhar', 'perder', 'eleição', 'jogo', 'democrático', 'dependendo', 'perder', 'país', 'jogo']",[],[]
92,RT @orlandosilva: Hoje a Presidência da República sancionou 2 PLs de minha autoria que visam reconhecer a história de Luís Gama. O advogado…,"['rt', 'hoje', 'presidência', 'república', 'sancionou', '2', 'pls', 'autoria', 'visam', 'reconhecer', 'história', 'luís', 'gama', 'advogado']",[],['orlandosilva']
93,"Da mesma forma que outras ações do delegado João Luiz de Moraes Rosa foram bloqueadas pela Justiça, temos a confiança que esta terá o mesmo destino.

Assessoria do ex-prefeito Fernando Haddad","['mesma', 'ações', 'delegado', 'joão', 'luiz', 'moraes', 'rosa', 'bloqueadas', 'justiça', 'confiança', 'destino', 'assessoria', 'ex-prefeito', 'fernando', 'haddad']",[],[]
94,"O delegado também desconsiderou as provas apresentadas que atestam a suspensão da única obra da UTC na cidade, o túnel da avenida Roberto Marinho, em fevereiro de 2013, data anterior portanto ao suposto pagamento.","['delegado', 'desconsiderou', 'provas', 'apresentadas', 'atestam', 'suspensão', 'única', 'obra', 'utc', 'cidade', 'túnel', 'avenida', 'roberto', 'marinho', 'fevereiro', '2013', 'data', 'anterior', 'suposto', 'pagamento']",[],[]
