,text,token_list,Hashtag,Mentions
1872,@mcedvaldo @CarlosSao @Deborabrasil17 @polibempisos Obrigado pelas mensagens de apoio. Isso é muito importante p/ seguirmos fazendo ainda mais. Abraço.,"['mensagens', 'importante', 'p', 'seguirmos', 'fazendo', 'abraço']",[],"['mcedvaldo', 'carlossao', 'deborabrasil17', 'polibempisos']"
1873,"RT @saudespimprensa: ▶️ Doar é um ato de amor. É um ato simples, e que pode salvar até 8 pessoas. #DoeÓrgãos #MultipliqueVidas ❤️ https://t…","['rt', 'doar', 'ato', 'amor', 'ato', 'simples', 'salvar', '8', 'pessoas']","['doeórgãos', 'multipliquevidas']",['saudespimprensa']
1874,@FatimaH64224835 @baruerisp @HigashiCelia É a santa padroeira de mineradores e dos que trabalham no subsolo. Hoje estávamos 50 metros abaixo do nível do solo,"['santa', 'padroeira', 'mineradores', 'trabalham', 'subsolo', 'hoje', '50', 'metros', 'abaixo', 'solo']",[],"['fatimah64224835', 'baruerisp', 'higashicelia']"
1875,"@silviacibeli @Claudio11399297 @Douglas52007473 @yaracc Obrigado pelas mensagens, esta obra é fundamental p/ aumentar a segurança hídrica","['mensagens', 'obra', 'fundamental', 'p', 'aumentar', 'segurança', 'hídrica']",[],"['silviacibeli', 'claudio11399297', 'douglas52007473', 'yaracc']"
1876,@OjMalagoli @LSatudi @tucanosdefogo45 @bventura70 @igleb Obrigado! A interligação Bacias do Paraíba do Sul e Alto Tietê vai aumentar a segurança hídrica,"['interligação', 'bacias', 'paraíba', 'sul', 'alto', 'tietê', 'aumentar', 'segurança', 'hídrica']",[],"['ojmalagoli', 'lsatudi', 'tucanosdefogo45', 'bventura70', 'igleb']"
1877,"Governos não devem ser executores e operadores, mas reguladores e fiscalizadores. Essa é a grande reforma do Estado.","['governos', 'executores', 'operadores', 'reguladores', 'fiscalizadores', 'reforma']",[],[]
1878,As concessões são boas ou ruins? Elas serão ótimas se tiverem bom marco regulatório e boa agência fiscalizadora.,"['concessões', 'boas', 'ruins', 'marco', 'regulatório', 'agência', 'fiscalizadora']",[],[]
1879,A expectativa é atrair um investimento de R$ 230 milhões. Nossa capital precisa estar preparada para grandes eventos esportivos e culturais.,"['expectativa', 'atrair', 'investimento', 'r', '230', 'milhões', 'capital', 'precisa', 'preparada', 'eventos', 'esportivos', 'culturais']",[],[]
1880,"Com o anúncio do chamamento público, demos hoje o 1º passo para a concessão do Complexo Desportivo do Ibirapuera https://t.co/dMHElrLPzP https://t.co/kor5f0qRSV","['anúncio', 'chamamento', 'público', 'demos', 'hoje', '1º', 'passo', 'concessão', 'complexo', 'desportivo', 'ibirapuera']",[],[]
1881,Vocês sabiam que Santa Bárbara é a padroeira dos tuneleiros? https://t.co/1GeUVSGkgA,"['sabiam', 'santa', 'bárbara', 'padroeira', 'tuneleiros']",[],[]
1882,Esta grande obra vai garantir o abastecimento de água para mais de 20 milhões de pessoas na Região Metropolitana de SP e Vale do Paraíba. https://t.co/XAWCAPhaOG,"['obra', 'garantir', 'abastecimento', '20', 'milhões', 'pessoas', 'região', 'metropolitana', 'sp', 'vale', 'paraíba']",[],[]
1883,Hoje concluímos a abertura do trecho de 3 km c/ a complexa escavação dos últimos 3 metros de rocha que separavam as duas frentes de trabalho https://t.co/WUtCASkpph,"['hoje', 'concluímos', 'abertura', 'trecho', '3', 'km', 'c', 'complexa', 'escavação', '3', 'metros', 'rocha', 'separavam', 'frentes', 'trabalho']",[],[]
1884,"Fui conferir as obras da interligação dos reservatórios Jaguari e Atibainha, que já estão 80% concluídas. https://t.co/EJuEpgk8Fw https://t.co/vDAT4iJhb5","['conferir', 'obras', 'interligação', 'reservatórios', 'jaguari', 'atibainha', '80', 'concluídas']",[],[]
1885,Boa noite e boa semana a todos. Abraço especial aos amigos de Ribeirão Preto. https://t.co/Z1v2OQpKjs,"['noite', 'semana', 'abraço', 'especial', 'amigos', 'ribeirão', 'preto']",[],[]
1886,@cavaljairo @2ea8bfd636c943a @Osvaldo03153616 @Douglas52007473 @joaohernestoA @Reinald34228454 @regiscf Obrigado! Vamos em frente c/trabalho e seriedade,"['vamos', 'frente', 'c', 'trabalho', 'seriedade']",[],"['cavaljairo', '2ea8bfd636c943a', 'osvaldo03153616', 'douglas52007473', 'joaohernestoa', 'reinald34228454', 'regiscf']"
1887,"RT @governosp: #FraudouFechou
Dê o ▶play e vem ver como foi a ação da ""Operação Olho na Bomba""  em #postos de combustíveis de #SP 🚨⛽👀 https…","['rt', 'dê', 'play', 'ação', 'operação', 'olho', 'bomba', 'combustíveis']","['fraudoufechou', 'postos', 'sp']",['governosp']
1888,@JosAnunciao @mpsp_oficial @NeusaCaro Obrigado pelas mensagens. O objetivo é dar mais agilidade aos processos. Grande abraço.,"['mensagens', 'objetivo', 'agilidade', 'processos', 'abraço']",[],"['josanunciao', 'mpsp_oficial', 'neusacaro']"
1889,"@Francis42913322 @bruno_onaka @NeideSo00147814 Obrigado pelas mensagens. Além de facilitar o acesso à moradia, estas obras geram muitos empregos. Abraços.","['mensagens', 'facilitar', 'acesso', 'moradia', 'obras', 'geram', 'empregos', 'abraços']",[],"['francis42913322', 'bruno_onaka', 'neideso00147814']"
1890,RT @educacaosp: Está em busca de uma série bacana para essas #férias? Confira todos os capítulos do #YoutuberDaEducação. 👉 https://t.co/PrJ…,"['rt', 'busca', 'série', 'bacana', 'confira', 'capítulos']","['férias', 'youtuberdaeducação']",['educacaosp']
1891,Boa noite a todos.,['noite'],[],[]
1892,@Claudio11399297 @MarceloPacce @Luizmelo50 @lkzmiranda @alemustafa Obrigado. Trabalhamos para ajudar a economia a se recuperar e melhorar a vida das pessoas,"['trabalhamos', 'ajudar', 'economia', 'recuperar', 'melhorar', 'vida', 'pessoas']",[],"['claudio11399297', 'marcelopacce', 'luizmelo50', 'lkzmiranda', 'alemustafa']"
