,text,token_list,Hashtag,Mentions
67,"Nesta segunda-feira (11/12), às 20h, estarei na UNISANTA em Santos (SP). 

Participe!! https://t.co/k0OGEXvobp","['segunda-feira', '11/12', '20h', 'estarei', 'unisanta', 'santos', 'sp', 'participe']",[],[]
68,"Bom dia! Já estou a caminho de Jundiaí (SP) para convenção do PDT, que será realizada na Câmara Municipal às 9h30.

Até já!","['dia', 'jundiaí', 'sp', 'convenção', 'pdt', 'realizada', 'câmara', 'municipal', '9h30']",[],[]
69,"Não é por acaso que nos índices de educação IDEB (77 das 100 melhores escolas do Brasil) e IOEB (12 dos 30 melhores municípios), o Ceará se destaca. Isso é possível graças ao trabalho incansável de toda a comunidade escolar, prioridade da sociedade e coesão política. #educação","['acaso', 'educação', 'ideb', '77', '100', 'melhores', 'escolas', 'brasil', 'ioeb', '12', '30', 'melhores', 'municípios', 'ceará', 'destaca', 'graças', 'trabalho', 'incansável', 'comunidade', 'escolar', 'prioridade', 'sociedade', 'coesão', 'política']",['educação'],[]
70,"“Os municípios do Ceará, que já haviam se destacado na 1ª edição do índice, aumentaram seu domínio no topo do ranking. Entre as 30 cidades mais bem colocadas em 2015, 5 eram do Estado nordestino. Neste ano, esse número saltou para 12. Sobral repetiu a primeira colocação geral” https://t.co/EWu2TSj95p","['municípios', 'ceará', 'haviam', 'destacado', '1ª', 'edição', 'aumentaram', 'domínio', 'topo', 'ranking', '30', 'cidades', 'colocadas', '2015', '5', 'nordestino', 'ano', 'saltou', '12', 'sobral', 'repetiu', 'colocação']",[],[]
71,"“Os municípios do Ceará, que já haviam se destacado na 1ª edição do índice, aumentaram seu domínio no topo do ranking. Entre as 30 cidades mais bem colocadas em 2015, 5 eram do Estado nordestino. Neste ano, esse número saltou para 12"". https://t.co/WuSSM2oNDI","['municípios', 'ceará', 'haviam', 'destacado', '1ª', 'edição', 'aumentaram', 'domínio', 'topo', 'ranking', '30', 'cidades', 'colocadas', '2015', '5', 'nordestino', 'ano', 'saltou', '12']",[],[]
72,"Bom dia! Estarei hoje, 10h, na bela Natal (RN) para debate na Unifacex.
Participe!","['dia', 'estarei', 'hoje', '10h', 'bela', 'natal', 'rn', 'debate', 'unifacex', 'participe']",[],[]
73,"Bom dia. Concedo entrevista #aovivo hoje, 19h20, para a jornalista Maria Lydia, na TV Gazeta de São Paulo.
Acompanhe! https://t.co/BbcZuPtUhh","['dia', 'concedo', 'entrevista', 'hoje', '19h20', 'jornalista', 'maria', 'lydia', 'tv', 'gazeta', 'paulo', 'acompanhe']",['aovivo'],[]
74,"Ontem meu filho Gael completou dois anos. Dia de de alegria e rock! 🙂❤️🎸🥁🎼

Foto: Ciro Saboya https://t.co/qykJoKDjXs","['filho', 'gael', 'completou', 'anos', 'dia', 'alegria', 'rock', 'foto', 'ciro', 'saboya']",[],[]
75,"Lançamento da décima edição da Revista Nacional, de @jotaerreduran na qual tive o privilégio de ser fotografado e entrevistado. 
Participo de Debate com o próprio Duran, com o filósofo @lf_ponde e com o professor Bueno, da FAAP. https://t.co/Q5iBw8KUCA","['lançamento', 'décima', 'edição', 'revista', 'nacional', 'privilégio', 'fotografado', 'entrevistado', 'participo', 'debate', 'duran', 'filósofo', 'professor', 'bueno', 'faap']",[],"['jotaerreduran', 'lf_ponde']"
76,"Nesta segunda participarei de um debate às 9h30 na FAAP. No fim da tarde, 19h, participarei de debate na UNIMEP, em Piracicaba. 
Na terça, 11h, estarei em Americana para evento com a Confederação dos Servidores Públicos. No mesmo dia, 19h, estarei na Unar, em Araras. Participe!","['participarei', 'debate', '9h30', 'faap', '19h', 'participarei', 'debate', 'unimep', 'piracicaba', 'terça', '11h', 'estarei', 'americana', 'evento', 'confederação', 'servidores', 'públicos', 'dia', '19h', 'estarei', 'unar', 'araras', 'participe']",[],[]
77,"Dia começa com entrevista para Léo Ladeia, da Rede TV de Porto Velho (RO). Programa irá ao ar amanhã, 20h (horário local).
Logo mais participo da Convenção Estadual do PDT de Rondônia, com Acir Gurgacz e Carlos Lupi. https://t.co/IOQEbKOe6c","['dia', 'começa', 'entrevista', 'léo', 'ladeia', 'rede', 'tv', 'porto', 'velho', 'ro', 'programa', 'ar', 'amanhã', '20h', 'horário', 'participo', 'convenção', 'estadual', 'pdt', 'rondônia', 'acir', 'gurgacz', 'carlos', 'lupi']",[],[]
78,"Dia animado hoje! 😄
Fortaleza (CE) - São Paulo (SP) - Campo Grande (MS) - Cuiabá (MT) - Porto Velho (RO). https://t.co/orH54fx30b","['dia', 'animado', 'hoje', 'fortaleza', 'ce', 'paulo', 'sp', 'campo', 'ms', 'cuiabá', 'mt', 'porto', 'velho', 'ro']",[],[]
79,"Com juiz Odilon, filiado hoje ao PDT do Mato Grosso do Sul, presidente Carlos Lupi e deputado Dagoberto Nogueira. https://t.co/khVIm8TAAB","['juiz', 'odilon', 'filiado', 'hoje', 'pdt', 'mato', 'grosso', 'sul', 'presidente', 'carlos', 'lupi', 'deputado', 'dagoberto', 'nogueira']",[],[]
