,text,token_list,Hashtag,Mentions
65,"Ao longo da sua história, o Brasil viveu sucessivos ""vôos de pato"" na economia, aquele conhecido sobe e desce no crescimento.

Para mudar essa realidade, precisamos de duas coisas:

👉 Manter a atual política econômica
👉 Aprofundar o processo de reformas em curso https://t.co/NWTOZemrv0","['longo', 'história', 'brasil', 'viveu', 'sucessivos', 'vôos', 'pato', 'economia', 'sobe', 'desce', 'crescimento', 'mudar', 'realidade', 'precisamos', 'coisas', 'manter', 'atual', 'política', 'econômica', 'aprofundar', 'processo', 'reformas', 'curso']",[],[]
66,https://t.co/zqJb10YIaz,[],[],[]
67,"O Fórum Econômico Mundial - América Latina, promoveu importantes debates sobre a economia global, desenvolvimento, ameaça do populismo etc. 

Os investidores e países parceiros tem reconhecido os avanços de abertura comercial e modernização da nossa economia.

#la2018 @Wef https://t.co/HhMmI483r0","['fórum', 'econômico', 'mundial', 'américa', 'latina', 'promoveu', 'importantes', 'debates', 'economia', 'global', 'desenvolvimento', 'ameaça', 'populismo', 'etc', 'investidores', 'países', 'parceiros', 'reconhecido', 'avanços', 'abertura', 'comercial', 'modernização', 'economia']",['la2018'],['wef']
68,Mais uma semana de avanços na economia. Seguimos trabalhando duro para garantir mais crescimento e mais emprego para todos. #BoasNotícias https://t.co/TDorEmaqaB,"['semana', 'avanços', 'economia', 'seguimos', 'trabalhando', 'duro', 'garantir', 'crescimento', 'emprego']",['boasnotícias'],[]
69,O agronegócio brasileiro é um exemplo de produtividade e competência. Estive em #Cuiabá esta semana dialogando com esse setor tão importante da nossa economia que deverá bater recordes de produção em 2018. https://t.co/7DUOnDijsh,"['agronegócio', 'brasileiro', 'produtividade', 'competência', 'semana', 'dialogando', 'setor', 'importante', 'economia', 'bater', 'recordes', 'produção', '2018']",['cuiabá'],[]
70,https://t.co/JGYnrpQnrw,[],[],[]
71,Estou participando da posse da Associação Empresarial de Criciúma (ACIC). Santa Catarina é um estado que tem dado uma grande contribuição para a retomada do crescimento do Brasil. https://t.co/EFmZ9KisFX,"['participando', 'posse', 'associação', 'empresarial', 'criciúma', 'acic', 'santa', 'catarina', 'dado', 'contribuição', 'retomada', 'crescimento', 'brasil']",[],[]
72,Obrigado à equipe do @TwitterBrasil pela oportunidade. Até a próxima!,"['equipe', 'oportunidade']",[],['twitterbrasil']
73,.@TaiseMuller #pergunteaoMeirelles https://t.co/C9WUaAQin0,[],['pergunteaomeirelles'],['taisemuller']
74,Em resposta à pergunta anterior sobre os memes https://t.co/blRTKPVl7f,"['resposta', 'pergunta', 'anterior', 'memes']",[],[]
75,RT @TheInterceptBr: O senhor gosta dos seus memes? #PergunteAoMeirelles https://t.co/2xdA06oYA3,"['rt', 'senhor', 'gosta', 'memes']",['pergunteaomeirelles'],['theinterceptbr']
76,.@carlos_amoedopa #pergunteaoMeirelles https://t.co/TrKavUbFwb,[],['pergunteaomeirelles'],['carlos_amoedopa']
77,.@Dread_Joseph #pergunteaoMeirelles https://t.co/ZJFkSvnm9I,[],['pergunteaomeirelles'],['dread_joseph']
78,.@dioobr #pergunteaoMeirelles https://t.co/yZVmqFa1ug,[],['pergunteaomeirelles'],['dioobr']
79,.@AnaLuciaBnu #pergunteaoMeirelles https://t.co/BXrRIHX1x5,[],['pergunteaomeirelles'],['analuciabnu']
80,.@JeffeSantos #pergunteaoMeirelles https://t.co/Y3spmCUQvp,[],['pergunteaomeirelles'],['jeffesantos']
81,.@luizC_pr #pergunteaoMeirelles https://t.co/0pdYjyPKSL,[],['pergunteaomeirelles'],['luizc_pr']
82,.@dioobr #pergunteaoMeirelles https://t.co/xNtJ2ZAR3z,[],['pergunteaomeirelles'],['dioobr']
83,.@sirmonteiro #pergunteaoMeirelles https://t.co/W7Q9Kvg00s,[],['pergunteaomeirelles'],['sirmonteiro']
84,.@Otavio_TI #pergunteaoMeirelles https://t.co/Njcr9eQPGq,[],['pergunteaomeirelles'],['otavio_ti']
85,.@ale300carvalho #pergunteaoMeirelles https://t.co/xdHQcPUkrK,[],['pergunteaomeirelles'],['ale300carvalho']
86,.@botts1974 #pergunteaoMeirelles https://t.co/sK9g9HTmZ2,[],['pergunteaomeirelles'],['botts1974']
87,.@victebrito #pergunteaoMeirelles https://t.co/eXxhyyVmC3,[],['pergunteaomeirelles'],['victebrito']
88,.@sirmonteiro #pergunteaoMeirelles https://t.co/7Wu4v4Mxwj,[],['pergunteaomeirelles'],['sirmonteiro']
89,.@ClaudiaBMenezes #pergunteaoMeirelles https://t.co/RdoMTZLPtY,[],['pergunteaomeirelles'],['claudiabmenezes']
90,.@jhgborges #pergunteaoMeirelles https://t.co/Os4uu6j3tz,[],['pergunteaomeirelles'],['jhgborges']
91,.@Rafaelmoneywize #pergunteaoMeirelles https://t.co/0cMk0LudVv,[],['pergunteaomeirelles'],['rafaelmoneywize']
92,.@DRFlorianovitz #pergunteaoMeirelles https://t.co/OqvFTu2NuC,[],['pergunteaomeirelles'],['drflorianovitz']
93,.@NinoMayer_ #pergunteaoMeirelles https://t.co/x4hBxH3v04,[],['pergunteaomeirelles'],['ninomayer_']
94,Acabei de chegar na sede do @TwitterBrasil. Daqui a pouco vou começar a responder às perguntas. Ainda dá tempo de enviar a sua usando a hashtag #PergunteAoMeirelles. https://t.co/cvZTLZChgT,"['acabei', 'chegar', 'sede', 'daqui', 'vou', 'começar', 'responder', 'perguntas', 'enviar', 'usando', 'hashtag']",['pergunteaomeirelles'],['twitterbrasil']
